time,current
2018-01-24T09:34:06.956532Z,0.376385
2018-01-24T09:34:06.994779Z,0.3715615
2018-01-24T09:34:07.032559Z,0.3233245
2018-01-24T09:34:07.072610Z,0.3749972
2018-01-24T09:34:07.113116Z,0.3334697
2018-01-24T09:34:07.154877Z,0.3492706
2018-01-24T09:34:07.195137Z,0.3729827
2018-01-24T09:34:07.234954Z,0.3248496
2018-01-24T09:34:07.275204Z,0.3766639
2018-01-24T09:34:07.328770Z,0.3789832
2018-01-24T09:34:07.367131Z,0.3662251
2018-01-24T09:34:07.406713Z,0.3731886
2018-01-24T09:34:07.446288Z,0.3252333
2018-01-24T09:34:07.484963Z,0.3711007
2018-01-24T09:34:07.523060Z,0.3689178
2018-01-24T09:34:07.563039Z,0.3356326
2018-01-24T09:34:07.603202Z,0.3699558
2018-01-24T09:34:07.642287Z,0.3251643
2018-01-24T09:34:07.687727Z,0.4152121
2018-01-24T09:34:07.731351Z,0.4111796
2018-01-24T09:34:07.770319Z,0.4061325
2018-01-24T09:34:07.811449Z,0.3825089
2018-01-24T09:34:07.852952Z,0.3653177
2018-01-24T09:34:07.892391Z,0.4395533
2018-01-24T09:34:07.931125Z,0.4229804
2018-01-24T09:34:07.973092Z,0.4007677
2018-01-24T09:34:08.024061Z,0.388377
2018-01-24T09:34:08.064400Z,0.3800374
2018-01-24T09:34:08.102418Z,0.4145709
2018-01-24T09:34:08.140903Z,0.4231486
2018-01-24T09:34:08.178440Z,0.3949507
2018-01-24T09:34:08.216704Z,0.3990809
2018-01-24T09:34:08.256647Z,0.4235905
2018-01-24T09:34:08.296408Z,0.4158772
2018-01-24T09:34:08.336135Z,0.3739896
2018-01-24T09:34:08.374261Z,0.4210078
2018-01-24T09:34:08.412967Z,0.4122964
2018-01-24T09:34:08.452987Z,0.4183526
2018-01-24T09:34:08.492893Z,0.4309886
2018-01-24T09:34:08.533003Z,0.3804224
2018-01-24T09:34:08.572667Z,0.4340031
2018-01-24T09:34:08.612924Z,0.4128858
2018-01-24T09:34:08.671201Z,0.3841477
2018-01-24T09:34:08.710570Z,0.4268736
2018-01-24T09:34:08.750755Z,0.3802011
2018-01-24T09:34:08.790299Z,0.5049332
2018-01-24T09:34:08.828169Z,0.40618
2018-01-24T09:34:08.866704Z,0.4215987
2018-01-24T09:34:08.904323Z,0.4433193
2018-01-24T09:34:08.944475Z,0.3889246
2018-01-24T09:34:08.981656Z,0.5057364
2018-01-24T09:34:09.032409Z,0.461214
2018-01-24T09:34:09.070582Z,0.4255798
2018-01-24T09:34:09.108759Z,0.436106
2018-01-24T09:34:09.146918Z,0.408176
2018-01-24T09:34:09.187017Z,0.5397813
2018-01-24T09:34:09.226524Z,0.4881784
2018-01-24T09:34:09.264865Z,0.4226493
2018-01-24T09:34:09.302516Z,0.4645878
2018-01-24T09:34:09.346031Z,0.4630839
2018-01-24T09:34:09.382999Z,0.4639986
2018-01-24T09:34:09.423124Z,0.4322288
2018-01-24T09:34:09.463891Z,0.4407688
2018-01-24T09:34:09.502605Z,0.489906
2018-01-24T09:34:09.544577Z,0.4946528
2018-01-24T09:34:09.586717Z,0.4591998
2018-01-24T09:34:09.627308Z,0.428895
2018-01-24T09:34:09.681914Z,0.4745157
2018-01-24T09:34:09.724430Z,0.4204621
2018-01-24T09:34:09.764502Z,0.4757395
2018-01-24T09:34:09.802388Z,0.4447267
2018-01-24T09:34:09.840714Z,0.432106
2018-01-24T09:34:09.881005Z,0.478406
2018-01-24T09:34:09.920870Z,0.4260135
2018-01-24T09:34:09.960741Z,0.4617758
2018-01-24T09:34:10.019674Z,0.4705087
2018-01-24T09:34:10.058882Z,0.4394214
2018-01-24T09:34:10.098967Z,0.4576698
2018-01-24T09:34:10.139020Z,0.4293991
2018-01-24T09:34:10.179063Z,0.4550484
2018-01-24T09:34:10.219338Z,0.4757607
2018-01-24T09:34:10.260782Z,0.4372254
2018-01-24T09:34:10.300768Z,0.46779
2018-01-24T09:34:10.353347Z,0.4288408
2018-01-24T09:34:10.392645Z,0.5292756
2018-01-24T09:34:10.433480Z,0.4899432
2018-01-24T09:34:10.472495Z,0.481129
2018-01-24T09:34:10.513018Z,0.4872963
2018-01-24T09:34:10.552436Z,0.444609
2018-01-24T09:34:10.591602Z,0.4474002
2018-01-24T09:34:10.630537Z,0.4966993
2018-01-24T09:34:10.689256Z,0.4641645
2018-01-24T09:34:10.728501Z,0.4881932
2018-01-24T09:34:10.768492Z,0.4686816
2018-01-24T09:34:10.806587Z,0.4405645
2018-01-24T09:34:10.844962Z,0.5024793
2018-01-24T09:34:10.884424Z,0.4550265
2018-01-24T09:34:10.922874Z,0.4580103
2018-01-24T09:34:10.960984Z,0.5008385
2018-01-24T09:34:11.000969Z,0.4298685
2018-01-24T09:34:11.050650Z,0.5026362
2018-01-24T09:34:11.090569Z,0.4423437
2018-01-24T09:34:11.128656Z,0.4437271
2018-01-24T09:34:11.166911Z,0.5006025
2018-01-24T09:34:11.206519Z,0.4270926
2018-01-24T09:34:11.247035Z,0.445564
2018-01-24T09:34:11.286443Z,0.4757974
2018-01-24T09:34:11.326712Z,0.4211692
2018-01-24T09:34:11.366665Z,0.4485527
2018-01-24T09:34:11.406689Z,0.4109602
2018-01-24T09:34:11.444623Z,0.4163899
2018-01-24T09:34:11.483656Z,0.4333152
2018-01-24T09:34:11.522957Z,0.3995078
2018-01-24T09:34:11.562754Z,0.4179395
2018-01-24T09:34:11.600872Z,0.4432686
2018-01-24T09:34:11.640761Z,0.3972525
2018-01-24T09:34:11.697951Z,0.4236225
2018-01-24T09:34:11.741368Z,0.3924844
2018-01-24T09:34:11.783476Z,0.4134068
2018-01-24T09:34:11.822921Z,0.4415981
2018-01-24T09:34:11.864431Z,0.4296657
2018-01-24T09:34:11.902683Z,0.4191801
2018-01-24T09:34:11.943056Z,0.4133357
2018-01-24T09:34:11.983009Z,0.4048834
2018-01-24T09:34:12.033967Z,0.434744
2018-01-24T09:34:12.072965Z,0.4257925
2018-01-24T09:34:12.112964Z,0.4017468
2018-01-24T09:34:12.150019Z,0.4263291
2018-01-24T09:34:12.189021Z,0.3882422
2018-01-24T09:34:12.228765Z,0.4240992
2018-01-24T09:34:12.268090Z,0.4437752
2018-01-24T09:34:12.305081Z,0.3927894
2018-01-24T09:34:12.344096Z,0.4414197
2018-01-24T09:34:12.394096Z,0.4032091
2018-01-24T09:34:12.434821Z,0.4060136
2018-01-24T09:34:12.474817Z,0.4359776
2018-01-24T09:34:12.514828Z,0.3847979
2018-01-24T09:34:12.554206Z,0.4333215
2018-01-24T09:34:12.592240Z,0.4307095
2018-01-24T09:34:12.630905Z,0.3830388
2018-01-24T09:34:12.668552Z,0.4354049
2018-01-24T09:34:12.708595Z,0.3833388
2018-01-24T09:34:12.750442Z,0.3928126
2018-01-24T09:34:12.790953Z,0.4196773
2018-01-24T09:34:12.830937Z,0.3831514
2018-01-24T09:34:12.869056Z,0.4289193
2018-01-24T09:34:12.907181Z,0.4202474
2018-01-24T09:34:12.948782Z,0.4135224
2018-01-24T09:34:12.989001Z,0.4177247
2018-01-24T09:34:13.041699Z,0.3846816
2018-01-24T09:34:13.079070Z,0.3963176
2018-01-24T09:34:13.119122Z,0.4262092
2018-01-24T09:34:13.158908Z,0.4221047
2018-01-24T09:34:13.198827Z,0.4093361
2018-01-24T09:34:13.239126Z,0.3960533
2018-01-24T09:34:13.278784Z,0.396706
2018-01-24T09:34:13.321313Z,0.4358355
2018-01-24T09:34:13.380142Z,0.4336985
2018-01-24T09:34:13.420830Z,0.4305336
2018-01-24T09:34:13.463561Z,0.4303952
2018-01-24T09:34:13.504553Z,0.3862626
2018-01-24T09:34:13.546645Z,0.4354141
2018-01-24T09:34:13.586628Z,0.3851535
2018-01-24T09:34:13.624643Z,0.4146414
2018-01-24T09:34:13.662683Z,0.4321881
2018-01-24T09:34:13.715682Z,0.3840432
2018-01-24T09:34:13.754685Z,0.4344477
2018-01-24T09:34:13.795875Z,0.3917842
2018-01-24T09:34:13.835231Z,0.4041874
2018-01-24T09:34:13.874189Z,0.4319018
2018-01-24T09:34:13.914214Z,0.3828334
2018-01-24T09:34:13.954756Z,0.4275165
2018-01-24T09:34:13.993256Z,0.3850115
2018-01-24T09:34:14.051317Z,0.3846202
2018-01-24T09:34:14.092928Z,0.4367448
2018-01-24T09:34:14.132950Z,0.4382032
2018-01-24T09:34:14.173043Z,0.4296115
2018-01-24T09:34:14.213318Z,0.4214249
2018-01-24T09:34:14.255329Z,0.4280221
2018-01-24T09:34:14.297322Z,0.4291875
2018-01-24T09:34:14.337318Z,0.3919415
2018-01-24T09:34:14.387641Z,0.3850403
2018-01-24T09:34:14.428227Z,0.4105179
2018-01-24T09:34:14.468396Z,0.4050749
2018-01-24T09:34:14.510395Z,0.4297222
2018-01-24T09:34:14.548889Z,0.4222151
2018-01-24T09:34:14.588422Z,0.3876641
2018-01-24T09:34:14.627422Z,0.4386496
2018-01-24T09:34:14.669495Z,0.4078761
2018-01-24T09:34:14.723773Z,0.3945569
2018-01-24T09:34:14.764604Z,0.4337202
2018-01-24T09:34:14.804799Z,0.3875926
2018-01-24T09:34:14.845100Z,0.4391085
2018-01-24T09:34:14.884872Z,0.3978226
2018-01-24T09:34:14.924373Z,0.401843
2018-01-24T09:34:14.963700Z,0.438644
2018-01-24T09:34:15.002252Z,0.3889
2018-01-24T09:34:15.058992Z,0.4250622
2018-01-24T09:34:15.098299Z,0.3959756
2018-01-24T09:34:15.137268Z,0.3971245
2018-01-24T09:34:15.176862Z,0.4228728
2018-01-24T09:34:15.216872Z,0.3895296
2018-01-24T09:34:15.256864Z,0.4384254
2018-01-24T09:34:15.294866Z,0.4296442
2018-01-24T09:34:15.334919Z,0.3990551
2018-01-24T09:34:15.372478Z,0.4231057
2018-01-24T09:34:15.421035Z,0.395441
2018-01-24T09:34:15.460647Z,0.4269632
2018-01-24T09:34:15.500155Z,0.4483264
2018-01-24T09:34:15.539440Z,0.4160276
2018-01-24T09:34:15.581126Z,0.4016058
2018-01-24T09:34:15.621157Z,0.412836
2018-01-24T09:34:15.660756Z,0.4077893
2018-01-24T09:34:15.702587Z,0.4359045
2018-01-24T09:34:15.757086Z,0.4185289
2018-01-24T09:34:15.796642Z,0.4093415
2018-01-24T09:34:15.836630Z,0.4235836
2018-01-24T09:34:15.874635Z,0.386335
2018-01-24T09:34:15.912786Z,0.4302512
2018-01-24T09:34:15.952610Z,0.433423
2018-01-24T09:34:15.992666Z,0.3817143
2018-01-24T09:34:16.030372Z,0.4349079
2018-01-24T09:34:16.068506Z,0.4095563
2018-01-24T09:34:16.108691Z,0.3903336
2018-01-24T09:34:16.149145Z,0.4315067
2018-01-24T09:34:16.189223Z,0.3855633
2018-01-24T09:34:16.228217Z,0.4202273
2018-01-24T09:34:16.267735Z,0.4361479
2018-01-24T09:34:16.306731Z,0.3891689
2018-01-24T09:34:16.343731Z,0.4346613
2018-01-24T09:34:16.402747Z,0.3913814
2018-01-24T09:34:16.440762Z,0.4232784
2018-01-24T09:34:16.480827Z,0.4012344
2018-01-24T09:34:16.519171Z,0.3755556
2018-01-24T09:34:16.557230Z,0.3920431
2018-01-24T09:34:16.597136Z,0.3983099
2018-01-24T09:34:16.637128Z,0.420956
2018-01-24T09:34:16.676626Z,0.3867217
2018-01-24T09:34:16.716709Z,0.4185097
2018-01-24T09:34:16.763171Z,0.3825293
2018-01-24T09:34:16.805337Z,0.4263358
2018-01-24T09:34:16.844505Z,0.4210196
2018-01-24T09:34:16.884614Z,0.3760842
2018-01-24T09:34:16.927604Z,0.4295078
2018-01-24T09:34:16.966646Z,0.386449
2018-01-24T09:34:17.005680Z,0.400032
2018-01-24T09:34:17.045680Z,0.4308621
2018-01-24T09:34:17.100722Z,0.3833594
2018-01-24T09:34:17.140836Z,0.435149
2018-01-24T09:34:17.175954Z,0.3912817
2018-01-24T09:34:17.214317Z,0.3948174
2018-01-24T09:34:17.255075Z,0.4340475
2018-01-24T09:34:17.293099Z,0.3815996
2018-01-24T09:34:17.332834Z,0.4146552
2018-01-24T09:34:17.372675Z,0.3954751
2018-01-24T09:34:17.413151Z,0.3981863
2018-01-24T09:34:17.453135Z,0.4451425
2018-01-24T09:34:17.492829Z,0.3966513
2018-01-24T09:34:17.532442Z,0.4179442
2018-01-24T09:34:17.570599Z,0.441799
2018-01-24T09:34:17.608600Z,0.3981592
2018-01-24T09:34:17.649093Z,0.4278381
2018-01-24T09:34:17.689163Z,0.4219446
2018-01-24T09:34:17.746971Z,0.4221971
2018-01-24T09:34:17.786390Z,0.4459632
2018-01-24T09:34:17.826679Z,0.4039041
2018-01-24T09:34:17.867010Z,0.4047461
2018-01-24T09:34:17.904969Z,0.4264027
2018-01-24T09:34:17.943019Z,0.4125766
2018-01-24T09:34:17.984039Z,0.4253766
2018-01-24T09:34:18.023246Z,0.4368863
2018-01-24T09:34:18.080768Z,0.4031131
2018-01-24T09:34:18.120669Z,0.41197
2018-01-24T09:34:18.161115Z,0.3251787
2018-01-24T09:34:18.200986Z,0.3695619
2018-01-24T09:34:18.241186Z,0.3709724
2018-01-24T09:34:18.278270Z,0.3226641
2018-01-24T09:34:18.316522Z,0.3756277
2018-01-24T09:34:18.355151Z,0.3503361
2018-01-24T09:34:18.392954Z,0.3377247
2018-01-24T09:34:18.443152Z,0.370804
2018-01-24T09:34:18.481010Z,0.3232264
2018-01-24T09:34:18.520671Z,0.3677937
2018-01-24T09:34:18.561072Z,0.3702337
2018-01-24T09:34:18.600833Z,0.3223066
2018-01-24T09:34:18.640583Z,0.3746433
2018-01-24T09:34:18.678158Z,0.3235386
2018-01-24T09:34:18.716516Z,0.3713012
2018-01-24T09:34:18.756705Z,0.3722003
2018-01-24T09:34:18.796508Z,0.3239401
2018-01-24T09:34:18.834512Z,0.371098
2018-01-24T09:34:18.872483Z,0.3732479
2018-01-24T09:34:18.910486Z,0.326205
2018-01-24T09:34:18.951007Z,0.3518305
2018-01-24T09:34:18.989164Z,0.3409591
2018-01-24T09:34:19.028375Z,0.3677573
2018-01-24T09:34:19.088898Z,0.3686079
2018-01-24T09:34:19.128386Z,0.3677055
2018-01-24T09:34:19.168965Z,0.3579378
2018-01-24T09:34:19.209147Z,0.3312711
2018-01-24T09:34:19.248556Z,0.3578496
2018-01-24T09:34:19.286320Z,0.3762716
2018-01-24T09:34:19.326646Z,0.3636158
2018-01-24T09:34:19.367176Z,0.3282382
2018-01-24T09:34:19.428363Z,0.3661594
2018-01-24T09:34:19.468609Z,0.3241712
2018-01-24T09:34:19.508907Z,0.3746789
2018-01-24T09:34:19.549050Z,0.3397003
2018-01-24T09:34:19.588608Z,0.3397223
2018-01-24T09:34:19.628723Z,0.3715773
2018-01-24T09:34:19.666854Z,0.3235843
2018-01-24T09:34:19.706578Z,0.3671549
2018-01-24T09:34:19.763134Z,0.369147
2018-01-24T09:34:19.802982Z,0.3421035
2018-01-24T09:34:19.843293Z,0.3714578
2018-01-24T09:34:19.882970Z,0.3235064
2018-01-24T09:34:19.922554Z,0.3691378
2018-01-24T09:34:19.961103Z,0.3674058
2018-01-24T09:34:20.001052Z,0.3229506
2018-01-24T09:34:20.039059Z,0.367056
2018-01-24T09:34:20.098331Z,0.3419445
2018-01-24T09:34:20.139495Z,0.3497084
2018-01-24T09:34:20.178516Z,0.3557665
2018-01-24T09:34:20.218650Z,0.3573082
2018-01-24T09:34:20.257073Z,0.3616902
2018-01-24T09:34:20.296591Z,0.3267504
2018-01-24T09:34:20.336645Z,0.3414868
2018-01-24T09:34:20.377152Z,0.3748673
2018-01-24T09:34:20.433969Z,0.3569612
2018-01-24T09:34:20.474616Z,0.3683438
2018-01-24T09:34:20.514843Z,0.3515197
2018-01-24T09:34:20.555071Z,0.322789
2018-01-24T09:34:20.594844Z,0.3748281
2018-01-24T09:34:20.635177Z,0.3447478
2018-01-24T09:34:20.674570Z,0.3341218
2018-01-24T09:34:20.712755Z,0.3719079
2018-01-24T09:34:20.769886Z,0.3237503
2018-01-24T09:34:20.808670Z,0.3745337
2018-01-24T09:34:20.848928Z,0.3372102
2018-01-24T09:34:20.889113Z,0.3369334
2018-01-24T09:34:20.929203Z,0.3718628
2018-01-24T09:34:20.969099Z,0.3233146
2018-01-24T09:34:21.008480Z,0.3681873
2018-01-24T09:34:21.046823Z,0.3697717
2018-01-24T09:34:21.105145Z,0.3233152
2018-01-24T09:34:21.147272Z,0.3547797
2018-01-24T09:34:21.188797Z,0.3226253
2018-01-24T09:34:21.231121Z,0.3766177
2018-01-24T09:34:21.271497Z,0.3244376
2018-01-24T09:34:21.309160Z,0.3478659
2018-01-24T09:34:21.348858Z,0.3751476
2018-01-24T09:34:21.389124Z,0.3238228
2018-01-24T09:34:21.442983Z,0.3537199
2018-01-24T09:34:21.483558Z,0.3293308
2018-01-24T09:34:21.523571Z,0.3612037
2018-01-24T09:34:21.563169Z,0.3756323
2018-01-24T09:34:21.604649Z,0.3380679
2018-01-24T09:34:21.646940Z,0.3318364
2018-01-24T09:34:21.688560Z,0.3483448
2018-01-24T09:34:21.729203Z,0.3485815
2018-01-24T09:34:21.778464Z,0.36714
2018-01-24T09:34:21.815490Z,0.3720721
2018-01-24T09:34:21.854645Z,0.3293518
2018-01-24T09:34:21.894737Z,0.3695665
2018-01-24T09:34:21.934731Z,0.3313415
2018-01-24T09:34:21.974746Z,0.3495159
2018-01-24T09:34:22.015023Z,0.3726023
2018-01-24T09:34:22.055245Z,0.323961
2018-01-24T09:34:22.114952Z,0.3749471
2018-01-24T09:34:22.156377Z,0.3227928
2018-01-24T09:34:22.196720Z,0.3711018
2018-01-24T09:34:22.236963Z,0.3663192
2018-01-24T09:34:22.276003Z,0.3234106
2018-01-24T09:34:22.316883Z,0.3750875
2018-01-24T09:34:22.359310Z,0.3295003
2018-01-24T09:34:22.400833Z,0.3474519
2018-01-24T09:34:22.451199Z,0.3414438
2018-01-24T09:34:22.493121Z,0.3284158
2018-01-24T09:34:22.535176Z,0.3710129
2018-01-24T09:34:22.576644Z,0.3236622
2018-01-24T09:34:22.618661Z,0.3676343
2018-01-24T09:34:22.659174Z,0.3554881
2018-01-24T09:34:22.698671Z,0.3390075
2018-01-24T09:34:22.738738Z,0.3656595
2018-01-24T09:34:22.786132Z,0.3234463
2018-01-24T09:34:22.826905Z,0.3396833
2018-01-24T09:34:22.865078Z,0.3692865
2018-01-24T09:34:22.904645Z,0.356382
2018-01-24T09:34:22.945081Z,0.3446426
2018-01-24T09:34:22.984820Z,0.3412994
2018-01-24T09:34:23.024821Z,0.3410379
2018-01-24T09:34:23.065169Z,0.3730726
2018-01-24T09:34:23.122951Z,0.3571057
2018-01-24T09:34:23.164913Z,0.3630843
2018-01-24T09:34:23.204762Z,0.3685177
2018-01-24T09:34:23.243134Z,0.3255892
2018-01-24T09:34:23.283533Z,0.3774649
2018-01-24T09:34:23.323072Z,0.3482102
2018-01-24T09:34:23.363434Z,0.3291818
2018-01-24T09:34:23.403340Z,0.370598
2018-01-24T09:34:23.460975Z,0.3235504
2018-01-24T09:34:23.499265Z,0.3783718
2018-01-24T09:34:23.538569Z,0.3431748
2018-01-24T09:34:23.577174Z,0.3294366
2018-01-24T09:34:23.614562Z,0.3717797
2018-01-24T09:34:23.652734Z,0.3240386
2018-01-24T09:34:23.693262Z,0.3445411
2018-01-24T09:34:23.730653Z,0.3464362
2018-01-24T09:34:23.771197Z,0.3227292
2018-01-24T09:34:23.820184Z,0.3743964
2018-01-24T09:34:23.858945Z,0.3223058
2018-01-24T09:34:23.898408Z,0.354295
2018-01-24T09:34:23.938407Z,0.3751487
2018-01-24T09:34:23.976930Z,0.3449686
2018-01-24T09:34:24.016960Z,0.3516899
2018-01-24T09:34:24.055033Z,0.3580344
2018-01-24T09:34:24.094634Z,0.3503316
2018-01-24T09:34:24.138045Z,0.3588337
2018-01-24T09:34:24.178666Z,0.3231159
2018-01-24T09:34:24.216924Z,0.3403433
2018-01-24T09:34:24.257040Z,0.3755826
2018-01-24T09:34:24.296394Z,0.3607146
2018-01-24T09:34:24.336422Z,0.3282868
2018-01-24T09:34:24.377000Z,0.3548609
2018-01-24T09:34:24.415048Z,0.3409149
2018-01-24T09:34:24.467996Z,0.3587588
2018-01-24T09:34:24.510875Z,0.3561915
2018-01-24T09:34:24.552762Z,0.3316758
2018-01-24T09:34:24.592768Z,0.3721686
2018-01-24T09:34:24.634883Z,0.3238707
2018-01-24T09:34:24.676584Z,0.3711109
2018-01-24T09:34:24.718596Z,0.3614644
2018-01-24T09:34:24.761279Z,0.3256953
2018-01-24T09:34:24.802595Z,0.3709631
2018-01-24T09:34:24.842119Z,0.3224203
2018-01-24T09:34:24.882661Z,0.3586853
2018-01-24T09:34:24.921991Z,0.3714792
2018-01-24T09:34:24.963951Z,0.3227319
2018-01-24T09:34:25.004692Z,0.374189
2018-01-24T09:34:25.044906Z,0.3233134
2018-01-24T09:34:25.084819Z,0.3683586
2018-01-24T09:34:25.137819Z,0.3736464
2018-01-24T09:34:25.180106Z,0.3287146
2018-01-24T09:34:25.220472Z,0.3744182
2018-01-24T09:34:25.258525Z,0.3251433
2018-01-24T09:34:25.298800Z,0.3680937
2018-01-24T09:34:25.335985Z,0.3735043
2018-01-24T09:34:25.374833Z,0.3741534
2018-01-24T09:34:25.415035Z,0.368581
2018-01-24T09:34:25.475655Z,0.3529977
2018-01-24T09:34:25.514899Z,0.3260635
2018-01-24T09:34:25.552431Z,0.3746451
2018-01-24T09:34:25.590493Z,0.3616165
2018-01-24T09:34:25.628862Z,0.3326792
2018-01-24T09:34:25.670071Z,0.3533474
2018-01-24T09:34:25.710777Z,0.3345218
2018-01-24T09:34:25.748832Z,0.3668672
2018-01-24T09:34:25.786320Z,0.3582525
2018-01-24T09:34:25.839175Z,0.3264282
2018-01-24T09:34:25.878650Z,0.3770724
2018-01-24T09:34:25.916908Z,0.3234217
2018-01-24T09:34:25.956920Z,0.3486979
2018-01-24T09:34:25.994213Z,0.3741136
2018-01-24T09:34:26.033232Z,0.3235439
2018-01-24T09:34:26.075226Z,0.3737615
2018-01-24T09:34:26.117438Z,0.3508417
2018-01-24T09:34:26.170939Z,0.3577495
2018-01-24T09:34:26.211201Z,0.3807681
2018-01-24T09:34:26.251198Z,0.3236549
2018-01-24T09:34:26.291277Z,0.3750628
2018-01-24T09:34:26.330608Z,0.3481155
2018-01-24T09:34:26.370948Z,0.3258129
2018-01-24T09:34:26.411183Z,0.3690608
2018-01-24T09:34:26.449201Z,0.3229077
2018-01-24T09:34:26.508776Z,0.3686817
2018-01-24T09:34:26.545457Z,0.3241067
2018-01-24T09:34:26.583331Z,0.3587111
2018-01-24T09:34:26.622651Z,0.3751913
2018-01-24T09:34:26.661053Z,0.3246782
2018-01-24T09:34:26.701291Z,0.3462661
2018-01-24T09:34:26.740362Z,0.3732533
2018-01-24T09:34:26.778777Z,0.3516262
2018-01-24T09:34:26.821281Z,0.3455262
2018-01-24T09:34:26.863205Z,0.3382476
2018-01-24T09:34:26.902985Z,0.3301538
2018-01-24T09:34:26.943301Z,0.374618
2018-01-24T09:34:26.982992Z,0.3649696
2018-01-24T09:34:27.023489Z,0.3245049
2018-01-24T09:34:27.065015Z,0.361398
2018-01-24T09:34:27.105434Z,0.3227267
2018-01-24T09:34:27.155272Z,0.3603421
2018-01-24T09:34:27.197637Z,0.3485931
2018-01-24T09:34:27.239335Z,0.3296911
2018-01-24T09:34:27.278967Z,0.3748912
2018-01-24T09:34:27.319284Z,0.32412
2018-01-24T09:34:27.361528Z,0.3622459
2018-01-24T09:34:27.401090Z,0.3639728
2018-01-24T09:34:27.440990Z,0.3226839
2018-01-24T09:34:27.493351Z,0.3753586
2018-01-24T09:34:27.532559Z,0.323114
2018-01-24T09:34:27.571054Z,0.3534341
2018-01-24T09:34:27.611367Z,0.3470997
2018-01-24T09:34:27.653621Z,0.3245238
2018-01-24T09:34:27.692749Z,0.3687073
2018-01-24T09:34:27.732849Z,0.3467934
2018-01-24T09:34:27.773314Z,0.3466668
2018-01-24T09:34:27.828421Z,0.371481
2018-01-24T09:34:27.866999Z,0.334623
2018-01-24T09:34:27.906658Z,0.3405308
2018-01-24T09:34:27.944716Z,0.3466909
2018-01-24T09:34:27.982528Z,0.3685198
2018-01-24T09:34:28.023445Z,0.3664486
2018-01-24T09:34:28.063211Z,0.3259898
2018-01-24T09:34:28.102742Z,0.3237036
2018-01-24T09:34:28.143158Z,0.3788733
2018-01-24T09:34:28.188611Z,0.3754797
2018-01-24T09:34:28.228795Z,0.375345
2018-01-24T09:34:28.269030Z,0.3774118
2018-01-24T09:34:28.308701Z,0.335005
2018-01-24T09:34:28.348880Z,0.3322732
2018-01-24T09:34:28.389274Z,0.3748777
2018-01-24T09:34:28.428628Z,0.3241462
2018-01-24T09:34:28.467211Z,0.3629761
2018-01-24T09:34:28.527150Z,0.3227998
2018-01-24T09:34:28.565180Z,0.3419246
2018-01-24T09:34:28.604782Z,0.348426
2018-01-24T09:34:28.642881Z,0.3233779
2018-01-24T09:34:28.680571Z,0.3685205
2018-01-24T09:34:28.720759Z,0.3611423
2018-01-24T09:34:28.759761Z,0.3327493
2018-01-24T09:34:28.800572Z,0.3598523
2018-01-24T09:34:28.840755Z,0.327002
2018-01-24T09:34:28.882814Z,0.3596845
2018-01-24T09:34:28.922811Z,0.3754219
2018-01-24T09:34:28.964332Z,0.3404725
2018-01-24T09:34:29.004942Z,0.3357409
2018-01-24T09:34:29.046919Z,0.3462148
2018-01-24T09:34:29.086442Z,0.3454163
2018-01-24T09:34:29.125452Z,0.3681447
2018-01-24T09:34:29.174189Z,0.3460936
2018-01-24T09:34:29.215217Z,0.3351271
2018-01-24T09:34:29.255004Z,0.3633417
2018-01-24T09:34:29.294473Z,0.3251108
2018-01-24T09:34:29.332444Z,0.3569806
2018-01-24T09:34:29.378738Z,0.3753631
2018-01-24T09:34:29.418444Z,0.3242984
2018-01-24T09:34:29.456818Z,0.3752346
2018-01-24T09:34:29.512192Z,0.3378058
2018-01-24T09:34:29.551098Z,0.3661611
2018-01-24T09:34:29.590879Z,0.3665708
2018-01-24T09:34:29.630907Z,0.3227338
2018-01-24T09:34:29.670951Z,0.3741875
2018-01-24T09:34:29.710688Z,0.3358602
2018-01-24T09:34:29.749142Z,0.3306483
2018-01-24T09:34:29.789042Z,0.3746392
2018-01-24T09:34:29.848164Z,0.3235744
2018-01-24T09:34:29.889360Z,0.3754674
2018-01-24T09:34:29.929188Z,0.3240132
2018-01-24T09:34:29.970752Z,0.3691554
2018-01-24T09:34:30.012559Z,0.3630508
2018-01-24T09:34:30.054566Z,0.3339136
2018-01-24T09:34:30.098669Z,0.3650739
2018-01-24T09:34:30.139184Z,0.3237876
2018-01-24T09:34:30.183715Z,0.3490943
2018-01-24T09:34:30.226873Z,0.36433
2018-01-24T09:34:30.267055Z,0.3642266
2018-01-24T09:34:30.306969Z,0.3609993
2018-01-24T09:34:30.346460Z,0.3664591
2018-01-24T09:34:30.387217Z,0.352432
2018-01-24T09:34:30.427150Z,0.3959942
2018-01-24T09:34:30.467058Z,0.3882565
2018-01-24T09:34:30.520250Z,0.3497268
2018-01-24T09:34:30.558575Z,0.380351
2018-01-24T09:34:30.596247Z,0.3436753
2018-01-24T09:34:30.636890Z,0.3936515
2018-01-24T09:34:30.677314Z,0.3752119
2018-01-24T09:34:30.716940Z,0.3484513
2018-01-24T09:34:30.757041Z,0.3961479
2018-01-24T09:34:30.797056Z,0.3502514
2018-01-24T09:34:30.855302Z,0.3740823
2018-01-24T09:34:30.895246Z,0.4010561
2018-01-24T09:34:30.935107Z,0.3760566
2018-01-24T09:34:30.974888Z,0.4088367
2018-01-24T09:34:31.014585Z,0.4146277
2018-01-24T09:34:31.052792Z,0.384948
